Name GeneNumber AllGenes_mean AllGenes_std AllGenes_min AllGenes_5pct AllGenes_25pct AllGenes_50pct AllGenes_75pct AllGenes_95pct AllGenes_max Class0_vs_Class1_mean Class0_vs_Class1_std Class0_vs_Class1_min Class0_vs_Class1_5pct Class0_vs_Class1_25pct Class0_vs_Class1_50pct Class0_vs_Class1_75pct Class0_vs_Class1_95pct Class0_vs_Class1_max Class0_vs_Class0_mean Class0_vs_Class0_std Class0_vs_Class0_min Class0_vs_Class0_5pct Class0_vs_Class0_25pct Class0_vs_Class0_50pct Class0_vs_Class0_75pct Class0_vs_Class0_95pct Class0_vs_Class0_max Class1_vs_Class1_mean Class1_vs_Class1_std Class1_vs_Class1_min Class1_vs_Class1_5pct Class1_vs_Class1_25pct Class1_vs_Class1_50pct Class1_vs_Class1_75pct Class1_vs_Class1_95pct Class1_vs_Class1_max diff50pct_Class1_vs_Class1-Class0_vs_Class0
go0000056_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 26 0.9467338034638539 0.034371346652214745 0.8063759315163248 0.8604434304233255 0.9393080618672806 0.9577793802139896 0.9676658964695132 0.9788235121024896 0.9877216134952636 0.9467454459534094 0.032358058433387904 0.8263004071647355 0.872812160964027 0.940761924079864 0.9544101855041308 0.9672578944693128 0.9783235280696607 0.9830784397315704 0.9275542267277928 0.042643311761346746 0.8063759315163248 0.8361286176357681 0.9147472240922794 0.9381603497856328 0.9603082178261062 0.9714263148798785 0.9759914436878124 0.9658881548058792 0.01112843518434299 0.9377349673494274 0.9446364238120979 0.9607162468525607 0.9654686264757817 0.9739927466849703 0.9829084850908033 0.9877216134952636 0.027308276690148903
go0000070_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 30 0.7718654338910136 0.19444264051132085 0.0773129326817451 0.3553512789048662 0.6920834443711004 0.8425229871389771 0.909128715879526 0.9572133320011951 0.9891645337181364 0.773794740397597 0.1935748118983979 0.0773129326817451 0.3761319613228932 0.7041939661386005 0.8486719180069308 0.909491776644111 0.9479786139577627 0.9891645337181364 0.7817021947589471 0.18505412212923789 0.1790970360362719 0.390887039411086 0.7141361797535786 0.8425229871389771 0.8952695410108763 0.9582893073810689 0.9847076724944052 0.7578944447946869 0.2062047244194805 0.093480733751926 0.32895406329644494 0.635273483634853 0.8195592098937886 0.9137318138409356 0.9607882704866331 0.980460765838524 -0.0229637772451885
go0000077_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 28 0.9402701753408823 0.03024493425942107 0.8267437986508098 0.8728489187981319 0.9338853367484455 0.9470383508844484 0.960268940536577 0.9729045640384728 0.991099369801359 0.9397854571659353 0.029604489084579345 0.8313427571686844 0.8777332180308317 0.9343066131441113 0.9463078719077724 0.9584382530254936 0.9742448893649924 0.982203026774092 0.9415109225583953 0.03375533350628854 0.8267437986508098 0.8661822396154413 0.9331287538511255 0.9521430204734028 0.9653100066098994 0.9724273663859528 0.9763676170741497 0.9400734365001783 0.028131104299168163 0.8602532164777807 0.8799095815052318 0.9334060618645517 0.946061091034822 0.9565224637490632 0.9755079852010102 0.991099369801359 -0.006081929438580769
go0000082_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 68 0.7528340145135877 0.18422867691124759 0.1641127199209864 0.39489153661525467 0.6361708645149455 0.8027223384138729 0.9047887366215701 0.960861524789216 0.989991862645486 0.752540123525888 0.18121946153214818 0.1643171669306525 0.4001972517005397 0.6368555795106179 0.7979755872008683 0.9036290016122961 0.9570328569891886 0.989388085186134 0.8016876526169496 0.1618273301303513 0.3346652187649862 0.4313001857641299 0.7257002702923585 0.86314854833967 0.9208479909758144 0.964142740996684 0.9858649094520192 0.7045859699606375 0.1983898900248735 0.1641127199209864 0.3188825289856157 0.5736649830282193 0.7509437181445515 0.8651275363898788 0.9600426120478474 0.989991862645486 -0.11220483019511851
go0000086_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 52 0.7781616465994712 0.1688920504692145 0.170371262793495 0.3975309138386017 0.7065149350182685 0.8314905252585107 0.8970179079072964 0.9563072865601564 0.9921071438012072 0.7785605361951983 0.16642737082044523 0.170371262793495 0.3988816264545467 0.7104543705852733 0.8328489378376467 0.892414416390009 0.9513099366373177 0.9921071438012072 0.7730603252854595 0.19014440497426488 0.1928446422682883 0.3744293712400564 0.6574977854280695 0.8333476607742197 0.9301037939920472 0.9642011184478632 0.9915130885923524 0.7824332775543709 0.15082199515744363 0.1739313861495107 0.4825832218806923 0.7296350857944656 0.8249125001077594 0.8861241199893465 0.9358557572682998 0.9737120515541356 -0.008435160666460328
go0000122_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 256 0.7320242228973446 0.21754026346253785 0.0400262197889506 0.2869063896448775 0.5936946118862132 0.812221228432426 0.9064155761830757 0.9590980055262013 0.9971728991961756 0.7311104184249361 0.21837198549974152 0.0400262197889506 0.28433652228667744 0.5940111623736966 0.8112716620787981 0.9062861311926909 0.9577346594329534 0.9971198227179252 0.7376117038794884 0.2156988788387683 0.0400362108351044 0.2957610246895815 0.6080040860467704 0.8163909873790498 0.9085680076904683 0.9618403175291513 0.9955386786501828 0.7282787414816312 0.2176128766230419 0.0526183106310693 0.28320355453024637 0.5794329528359732 0.8089576882074663 0.9048154883869024 0.9587088400540114 0.9971728991961756 -0.0074332991715835295
go0000183_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 44 0.7669497231583065 0.1861036673541745 0.0797866371731454 0.3623943616401435 0.6964952421861075 0.8186951353822838 0.9048733970631875 0.9601835490280862 0.9907459952540572 0.7701911147082869 0.1860865868969452 0.0797866371731454 0.38066718203974775 0.6968692736042748 0.8194175435574809 0.9102686737469922 0.9611602014728793 0.9907459952540572 0.7708615553075495 0.19374970606898761 0.0934292210239959 0.33246628436948367 0.692268439976726 0.839952146101253 0.9092679212283681 0.962279313580134 0.9822056507191826 0.7562464039519612 0.17858382911262843 0.145094793836762 0.3738686198479795 0.6985955710564865 0.8002287948921132 0.8885341830584848 0.9551334600137902 0.9898999877351632 -0.039723351209139834
go0000184_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 22 0.8061877616398259 0.17459113668851506 0.2593391861274793 0.4318233008950247 0.7622276543471493 0.875926680360707 0.9314569619136848 0.9671966010342667 0.9875992598898816 0.8122370253552803 0.17241751347259107 0.2593391861274793 0.4327641408106383 0.7657074393136483 0.8808233849249542 0.9345000067573708 0.9664865421633438 0.9824417625769042 0.7703349240211007 0.18390314472625408 0.3249662637949633 0.41802524163107463 0.6411139065686926 0.8431627797021977 0.9023200100148501 0.9453636108194525 0.9742447746985392 0.8287322190845507 0.16745143773525478 0.2679584449483934 0.44368291024002643 0.7768934239383558 0.8937373997552481 0.9444485007441776 0.972604557558662 0.9875992598898816 0.05057462005305047
go0000209_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 38 0.7698306434522536 0.20738513125358193 0.086347209142035 0.26395118591934336 0.7014681253262325 0.8540326259131314 0.9088650992040836 0.9654302247659944 0.9822210600949232 0.7684066893115467 0.2075674362677678 0.086347209142035 0.2543582888495485 0.7042365057758595 0.8489445566074799 0.9063654238201816 0.9660142250162916 0.9822210600949232 0.7193929182192705 0.24862259425060854 0.1215054899260978 0.2031863287161978 0.6100147095608807 0.8318522431034531 0.8976303094764385 0.969548353745989 0.9814387694202016 0.8232744940933961 0.13825157423086482 0.3415373030638961 0.5079495349912573 0.7674872815826306 0.8698659323416803 0.9211500120532126 0.9545703849825916 0.9816783715208312 0.03801368923822723
go0000245_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_sgd10c 22 0.7906957928481174 0.17997601922466247 0.224743231429581 0.4001528769327123 0.6943252329206947 0.8555643742688004 0.9284158142351623 0.9744972344212792 0.9959568768283716 0.794245347740014 0.17757121831699044 0.224743231429581 0.4205485240999768 0.7103069349201261 0.855834971319566 0.931253137924645 0.975603551327784 0.9959568768283716 0.7544887091176186 0.19700737835933707 0.2292919780869566 0.3658144063789365 0.6109132690417161 0.8145340205073845 0.9137034271842902 0.9752209744913489 0.983389605338872 0.8190938558164435 0.1640012054484557 0.2995125559760729 0.49667892561917515 0.7729361342330416 0.8692197340772776 0.935847452568087 0.9663983581031719 0.9748865668732712 0.054685713569893046
