Name GeneNumber AllGenes_mean AllGenes_std AllGenes_min AllGenes_5pct AllGenes_25pct AllGenes_50pct AllGenes_75pct AllGenes_95pct AllGenes_max Class0_vs_Class1_mean Class0_vs_Class1_std Class0_vs_Class1_min Class0_vs_Class1_5pct Class0_vs_Class1_25pct Class0_vs_Class1_50pct Class0_vs_Class1_75pct Class0_vs_Class1_95pct Class0_vs_Class1_max Class0_vs_Class0_mean Class0_vs_Class0_std Class0_vs_Class0_min Class0_vs_Class0_5pct Class0_vs_Class0_25pct Class0_vs_Class0_50pct Class0_vs_Class0_75pct Class0_vs_Class0_95pct Class0_vs_Class0_max Class1_vs_Class1_mean Class1_vs_Class1_std Class1_vs_Class1_min Class1_vs_Class1_5pct Class1_vs_Class1_25pct Class1_vs_Class1_50pct Class1_vs_Class1_75pct Class1_vs_Class1_95pct Class1_vs_Class1_max diff50pct_Class1_vs_Class1-Class0_vs_Class0
go0000278_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 38 0.963284919368922 0.02677388531214668 0.8178360122418146 0.9053424284553443 0.9526432626516845 0.9740068889447157 0.9801929712675498 0.9867021439888249 0.992016193759928 0.9630748169617847 0.027307309582828433 0.8350962803436504 0.9051782583891184 0.9529735445578288 0.9736497004953582 0.9799968098824324 0.9866991514192311 0.9919990703723576 0.9609338526912693 0.030958493499454388 0.8178360122418146 0.8917352707442487 0.9514165436034174 0.973124892687696 0.9806828708068148 0.9869904454305742 0.992016193759928 0.9660795355727537 0.020225900018399655 0.904356920339672 0.920749972900076 0.9544372012598975 0.9748142040539552 0.9798706644200287 0.986237350594606 0.9892794253376164 0.0016893113662592718
go0000281_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 22 0.9669759166739308 0.013861288339946364 0.9209417564262914 0.9429833590355464 0.9586984127688079 0.969438051463824 0.9770641019584043 0.9852944164414967 0.9895885915712636 0.9660543949145259 0.014280337344486143 0.9209417564262914 0.943768166228866 0.9579020961223014 0.9685135154712567 0.9769172231663774 0.9849349115116324 0.9895885915712636 0.9646119409357553 0.01452875416530743 0.921942709492916 0.9364527666878233 0.9581544933008111 0.966467683711167 0.9742893318101267 0.9843455847186368 0.9874004922132664 0.971367240282797 0.011263235233760516 0.943339713358298 0.9512396270755381 0.9629696583861214 0.9745574610412078 0.9787899288968728 0.9860138271457084 0.9886316229645146 0.008089777330040793
go0000282_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 28 0.9543456794766614 0.04691637666232449 0.7621528529771986 0.8417393512880199 0.9559057606884364 0.9723272349438502 0.9811227353171422 0.9854635838240523 0.9895948171522396 0.9549323860267587 0.046453071861661324 0.7621528529771986 0.8443493622272077 0.955299215796116 0.9730139657834487 0.980389496600882 0.9859954862874676 0.9884670365969004 0.9517989050619061 0.04785555256554035 0.7625033490787861 0.8495638950623476 0.9538114108596494 0.9719890346326064 0.9804488914887561 0.9838268513699876 0.986607037636858 0.9556287782450529 0.04738995277533797 0.8000412859662165 0.8357675032559577 0.9619521793488336 0.9723062637901028 0.9819855491926337 0.9865286456710873 0.9895948171522396 0.00031722915749632374
go0000288_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 20 0.9571505622139144 0.04245641722107622 0.7969403744306238 0.863414217919338 0.9555297762801301 0.9767033304637533 0.9832446749352937 0.9889895974553488 0.9901142316052116 0.9578424489261778 0.042399298658496315 0.8221443753449226 0.8496590089018357 0.95515364844725 0.9767033304637533 0.9832269343333067 0.9888471536704269 0.9901142316052116 0.9523015838474465 0.04600801163087744 0.7969403744306238 0.866905069560466 0.947320642226107 0.9738658595088228 0.9822750527464408 0.9884073295225801 0.9900400530023254 0.9604620145531296 0.03930454259798383 0.86905006780523 0.872908179616301 0.963641970149168 0.98005922178805 0.985568811823374 0.9891321586017355 0.9900943670361948 0.006193362279227288
go0000290_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 26 0.9596689962067863 0.026184803515361975 0.8698451860145714 0.9032565892198792 0.9488288922757372 0.9701331676273414 0.9784639596736144 0.9853552456944236 0.9921195190115858 0.9586174244576494 0.02664537464544855 0.8698451860145714 0.9029710133937792 0.9446193973391376 0.9696702075630164 0.9778840846000272 0.984482128811984 0.9921195190115858 0.9644672288921725 0.02135002137330877 0.8935167509988863 0.9205814581188366 0.9594400015257628 0.9713482286933723 0.9801033261682137 0.985212356060718 0.988003971034714 0.9571491689778627 0.029120512028055216 0.8849235427615183 0.8967242695085376 0.9379104334727018 0.9702674800709328 0.9771410066600352 0.9863489236065346 0.9892952255706512 -0.0010807486224395646
go0000398_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 98 0.9554026598162837 0.03906740360005679 0.6875544561434659 0.8636507435248993 0.9523940155541254 0.967897717952362 0.9767431266932924 0.984845390675489 0.9946326394095534 0.9551417543907424 0.0384481452743675 0.6875544561434659 0.8683518415919733 0.951940174358096 0.9674581787087688 0.9760037370943452 0.9848392181375898 0.9946326394095534 0.9535949533511174 0.042994228145176325 0.7460190275635773 0.8419289553700866 0.9531154564293561 0.9668962066947224 0.9765272130792128 0.9845650838355428 0.9925606684437656 0.9577430481919299 0.03599685359489745 0.7015933904987459 0.8847493323865603 0.9529238572855137 0.9704521835620687 0.9783357197249255 0.9850268535325997 0.9916298822865456 0.003555976867346322
go0000422_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 60 0.9411428141697035 0.03527645292771551 0.7237099155503126 0.8703369077612998 0.9295272890414445 0.9511943760533206 0.9654077388590396 0.9768930826742507 0.9848401698918134 0.9390308178434682 0.03488558899878641 0.7237099155503126 0.8692560829785003 0.9288044269510616 0.9487652732279064 0.962757362538774 0.9760225751264882 0.9845702575450004 0.9412553599133809 0.04042632762035811 0.7546483752061616 0.853521502015196 0.9274419528049063 0.9542127528415512 0.9700405647451806 0.9786929428564841 0.9848401698918134 0.9453999159975465 0.02982753999712174 0.7619999830505041 0.8895845451379387 0.9327134327242499 0.9551355466535398 0.96580532278453 0.9741547017193992 0.9824291083806108 0.0009227938119886758
go0000425_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 54 0.9604211014916015 0.022617271985250757 0.8586127085122198 0.9143727504295197 0.9496891074485247 0.9664321501351196 0.9774728934120893 0.9851376923117754 0.9925919510563752 0.9598881428394282 0.023270624030886547 0.8586127085122198 0.9080419869112213 0.9515924087214254 0.9664187125406828 0.976721475548668 0.9836806897501227 0.9925919510563752 0.95926229308603 0.020590888044215327 0.8972958610197341 0.9195276023821516 0.9447351489436714 0.9634168184807028 0.9748263633762323 0.986828445296652 0.9904284195523284 0.9626868240209173 0.023077555399208066 0.8668854941924867 0.9151710924026154 0.95173563975183 0.972212804983308 0.9802980700001369 0.9853939897068911 0.9890478358970516 0.008795986502605158
go0000447_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 86 0.9557188071871618 0.02851035709729844 0.7488018891079838 0.9028341082856688 0.9454995855661612 0.9624136873559648 0.9750238469319026 0.9847526069997714 0.9950695453046138 0.9496121257542972 0.028296537767791986 0.7488018891079838 0.8956260846207076 0.940567570302696 0.9552725931780012 0.966770208282152 0.9802622530890328 0.9936719352899066 0.951930395153113 0.03285655028163275 0.7610123145980796 0.8906534740200972 0.9405969288499665 0.962235437712988 0.9739950599992617 0.9838895672596337 0.9913555346470058 0.9720113764408861 0.01470585014899266 0.9166560772112164 0.9388798244252028 0.9660213905484756 0.977285007713061 0.9818804898668518 0.9867237833014209 0.9950695453046138 0.01504957000007301
go0000462_aspectP_binary_pos1_neg0_negset1_knnimp_traintestimpseparate_perfbal_logsgd10c 92 0.9595569977191535 0.031869268367904845 0.6979120337686333 0.9141268670851519 0.952914909308852 0.9665930131473948 0.9774719273589406 0.9859784001002412 0.9943840341286564 0.9536439175810728 0.03245421223779493 0.7023016111606684 0.9051559858784705 0.9479007438851057 0.9605157233358003 0.9705213183621002 0.9817057154941685 0.9922402547113324 0.9570943696863882 0.03855115090974892 0.6979120337686333 0.8930045177532168 0.9529496339961514 0.9679529527660754 0.977609622667339 0.9863035855526906 0.9943840341286564 0.9741085895897731 0.013436373688330018 0.904013737196756 0.9460222126173331 0.9694858699385387 0.9777168635346508 0.9833652907619581 0.9883978489006324 0.9935243421925296 0.009763910768575412
